relation test,relation train,#evolve,#rel_test,percentage
Express intent to cooperate,"Impose embargo, boycott, or sanctions",256,999,0.25625625625625625
Express intent to cooperate,Express intent to engage in material cooperation,60,999,0.06006006006006006
Express intent to cooperate,fight with artillery and tanks,142,999,0.14214214214214213
Express intent to cooperate,Reduce or stop economic assistance,396,999,0.3963963963963964
Express intent to cooperate,Express intent to cooperate militarily,708,999,0.7087087087087087
Express intent to cooperate,Reject military cooperation,0,999,0.0
Express intent to cooperate,Threaten to halt negotiations,5,999,0.005005005005005005
Express intent to cooperate,Accede to demands for rights,109,999,0.1091091091091091
Express intent to cooperate,Reject judicial cooperation,106,999,0.1061061061061061
Express intent to cooperate,Express intent to cooperate on intelligence,78,999,0.07807807807807808
Express intent to cooperate,Reject request for military protection or peacekeeping,2,999,0.002002002002002002
Express intent to cooperate,Appeal for military cooperation,5,999,0.005005005005005005
Express intent to cooperate,Reject mediation,1,999,0.001001001001001001
Express intent to cooperate,"Express intent to change institutions, regime",3,999,0.003003003003003003
Express intent to cooperate,Demand easing of political dissent,0,999,0.0
Express intent to cooperate,Threaten to reduce or stop aid,120,999,0.12012012012012012
Express intent to cooperate,Express intent to allow international involvement (non-mediation),1,999,0.001001001001001001
Express intent to cooperate,Threaten to halt international involvement (non-mediation),0,999,0.0
Express intent to cooperate,"Reject request for change in institutions, regime",0,999,0.0
Express intent to cooperate,"Use chemical, biological, or radiological weapons",0,999,0.0
Express intent to cooperate,Reject request for humanitarian aid,23,999,0.023023023023023025
Express intent to cooperate,Reject request or demand for political reform,0,999,0.0
Express intent to cooperate,Investigate war crimes,0,999,0.0
Express intent to provide material aid,Express intent to de-escalate military engagement,9,61,0.14754098360655737
Express intent to provide material aid,Reject military cooperation,0,61,0.0
Express intent to provide material aid,Appeal for military cooperation,1,61,0.01639344262295082
Express intent to provide material aid,Ease curfew,0,61,0.0
Express intent to provide material aid,Reject request for humanitarian aid,0,61,0.0
Sign formal agreement,Express intent to cooperate economically,716,975,0.7343589743589743
Sign formal agreement,Halt negotiations,742,975,0.7610256410256411
Sign formal agreement,Express intent to settle dispute,1075,975,1.1025641025641026
Engage in diplomatic cooperation,Sign formal agreement,19398,922,21.039045553145336
Sign formal agreement,Engage in diplomatic cooperation,14871,975,15.252307692307692
Sign formal agreement,"Reject plan, agreement to settle dispute",892,975,0.9148717948717948
Sign formal agreement,Express intent to de-escalate military engagement,111,975,0.11384615384615385
Sign formal agreement,Provide military protection or peacekeeping,91,975,0.09333333333333334
Sign formal agreement,Receive deployment of peacekeepers,305,975,0.3128205128205128
Sign formal agreement,"Declare truce, ceasefire",451,975,0.4625641025641026
Sign formal agreement,"Impose embargo, boycott, or sanctions",1079,975,1.1066666666666667
Sign formal agreement,"Threaten with sanctions, boycott, embargo",107,975,0.10974358974358975
Sign formal agreement,Reduce or stop economic assistance,234,975,0.24
Sign formal agreement,"Refuse to ease economic sanctions, boycott, or embargo",50,975,0.05128205128205128
Sign formal agreement,Reject economic cooperation,21,975,0.021538461538461538
Sign formal agreement,Express intent to cooperate militarily,279,975,0.28615384615384615
Sign formal agreement,Reject military cooperation,1,975,0.0010256410256410256
Sign formal agreement,Threaten to halt negotiations,8,975,0.008205128205128205
Sign formal agreement,Reject judicial cooperation,31,975,0.031794871794871796
Sign formal agreement,Express intent to cooperate on intelligence,25,975,0.02564102564102564
Sign formal agreement,Reject request for military protection or peacekeeping,5,975,0.005128205128205128
Sign formal agreement,Appeal for military cooperation,1,975,0.0010256410256410256
Sign formal agreement,Reject mediation,4,975,0.0041025641025641026
Sign formal agreement,Threaten to reduce or stop aid,54,975,0.055384615384615386
Sign formal agreement,Express intent to allow international involvement (non-mediation),2,975,0.0020512820512820513
Sign formal agreement,Threaten to halt international involvement (non-mediation),1,975,0.0010256410256410256
Sign formal agreement,"Use chemical, biological, or radiological weapons",7,975,0.0071794871794871795
Sign formal agreement,Reject request for humanitarian aid,11,975,0.011282051282051283
Express accord,Demand easing of political dissent,0,44,0.0
Express accord,Threaten to halt international involvement (non-mediation),0,44,0.0
Express intent to cooperate economically,Express intent to settle dispute,87,89,0.9775280898876404
Engage in diplomatic cooperation,Express intent to cooperate economically,1124,922,1.2190889370932756
Express intent to cooperate economically,Threaten to impose curfew,0,89,0.0
Express intent to cooperate economically,Express intent to de-escalate military engagement,14,89,0.15730337078651685
Express intent to cooperate economically,"Impose embargo, boycott, or sanctions",18,89,0.20224719101123595
Express intent to cooperate economically,"Refuse to ease economic sanctions, boycott, or embargo",1,89,0.011235955056179775
Express intent to cooperate economically,Reject economic cooperation,3,89,0.033707865168539325
Express intent to cooperate economically,Reject military cooperation,0,89,0.0
Express intent to cooperate economically,Reject judicial cooperation,2,89,0.02247191011235955
Express intent to cooperate economically,Appeal for military cooperation,0,89,0.0
Express intent to cooperate economically,Threaten to reduce or stop aid,6,89,0.06741573033707865
Express intent to cooperate economically,Threaten to halt international involvement (non-mediation),0,89,0.0
Express intent to cooperate economically,"Use chemical, biological, or radiological weapons",2,89,0.02247191011235955
Express intent to cooperate economically,Reject request for humanitarian aid,0,89,0.0
Deny responsibility,"Obstruct passage, block",23,131,0.17557251908396945
Deny responsibility,Reject military cooperation,0,131,0.0
Deny responsibility,Reject judicial cooperation,3,131,0.022900763358778626
Deny responsibility,Ease curfew,1,131,0.007633587786259542
Deny responsibility,Halt mediation,0,131,0.0
Deny responsibility,Reject request for humanitarian aid,0,131,0.0
Demand change in leadership,"Reject request for change in institutions, regime",0,24,0.0
"Arrest, detain, or charge with legal action",Expel or deport individuals,4241,2201,1.926851431167651
Expel or deport individuals,Expel or withdraw,5,91,0.054945054945054944
Expel or deport individuals,Engage in mass expulsion,0,91,0.0
Appeal for diplomatic cooperation (such as policy support),"Appeal for easing of economic sanctions, boycott, or embargo",0,205,0.0
Appeal for diplomatic cooperation (such as policy support),Express intent to de-escalate military engagement,105,205,0.5121951219512195
Appeal for diplomatic cooperation (such as policy support),Express intent to provide military protection or peacekeeping,18,205,0.08780487804878048
Appeal for diplomatic cooperation (such as policy support),Provide military protection or peacekeeping,18,205,0.08780487804878048
Appeal for diplomatic cooperation (such as policy support),Appeal for target to allow international involvement (non-mediation),2,205,0.00975609756097561
Appeal for diplomatic cooperation (such as policy support),Demand settling of dispute,3,205,0.014634146341463415
Appeal for diplomatic cooperation (such as policy support),Reject military cooperation,0,205,0.0
Appeal for diplomatic cooperation (such as policy support),Accede to demands for rights,28,205,0.13658536585365855
Appeal for diplomatic cooperation (such as policy support),Reject request for military protection or peacekeeping,0,205,0.0
Appeal for diplomatic cooperation (such as policy support),Demand easing of political dissent,0,205,0.0
Appeal for diplomatic cooperation (such as policy support),Express intent to allow international involvement (non-mediation),0,205,0.0
Appeal for diplomatic cooperation (such as policy support),"Reject request for change in institutions, regime",0,205,0.0
Appeal for diplomatic cooperation (such as policy support),Reject request for humanitarian aid,0,205,0.0
Appeal for diplomatic cooperation (such as policy support),Allow humanitarian access,0,205,0.0
Use unconventional violence,Physically assault,2018,928,2.1745689655172415
Share intelligence or information,Express intent to cooperate on intelligence,0,25,0.0
Share intelligence or information,"Use chemical, biological, or radiological weapons",2,25,0.08
Share intelligence or information,Reject request for humanitarian aid,0,25,0.0
Reduce relations,"Refuse to ease economic sanctions, boycott, or embargo",3,102,0.029411764705882353
Reduce relations,Reject judicial cooperation,4,102,0.0392156862745098
Reduce relations,Demand easing of political dissent,0,102,0.0
Reduce relations,Reject request for humanitarian aid,0,102,0.0
Reduce relations,Reject request for rights,0,102,0.0
Use conventional military force,Use tactics of violent repression,2052,995,2.0623115577889446
Use conventional military force,Investigate,31574,995,31.732663316582915
Use conventional military force,Increase police alert status,103,995,0.1035175879396985
Use conventional military force,Threaten to impose curfew,0,995,0.0
Use conventional military force,Mobilize or increase police power,320,995,0.32160804020100503
Use conventional military force,Destroy property,52,995,0.05226130653266332
fight with small arms and light weapons,Use conventional military force,9142,526,17.380228136882128
Use conventional military force,Employ aerial weapons,248,995,0.2492462311557789
Use conventional military force,Accuse of aggression,19,995,0.019095477386934675
Use conventional military force,Engage in mass killings,135,995,0.135678391959799
Use conventional military force,Seize or damage property,181,995,0.18190954773869347
Use conventional military force,fight with artillery and tanks,162,995,0.1628140703517588
Use conventional military force,"Demand change in institutions, regime",23,995,0.023115577889447236
Use conventional military force,Confiscate property,5986,995,6.016080402010051
Use conventional military force,Use as human shield,113,995,0.1135678391959799
Use conventional military force,Accede to demands for rights,41,995,0.04120603015075377
Use conventional military force,Impose curfew,10,995,0.010050251256281407
Use conventional military force,Reject judicial cooperation,20,995,0.020100502512562814
Use conventional military force,Reject request for military protection or peacekeeping,5,995,0.005025125628140704
Use conventional military force,Reject mediation,3,995,0.003015075376884422
Use conventional military force,Halt mediation,2,995,0.0020100502512562816
Use conventional military force,"Reject request for change in institutions, regime",0,995,0.0
Use conventional military force,"Use chemical, biological, or radiological weapons",2,995,0.0020100502512562816
Use conventional military force,Reject request for humanitarian aid,1,995,0.0010050251256281408
Demonstrate or rally,"Protest violently, riot",4036,204,19.784313725490197
Demonstrate or rally,"Obstruct passage, block",121,204,0.5931372549019608
Demonstrate or rally,Demonstrate for policy change,10,204,0.049019607843137254
Demonstrate or rally,Demand economic cooperation,0,204,0.0
Demonstrate or rally,Threaten to halt negotiations,0,204,0.0
Demonstrate or rally,Ease military blockade,4,204,0.0196078431372549
Demonstrate or rally,Ease curfew,0,204,0.0
Rally opposition against,Reject request for humanitarian aid,0,48,0.0
Express intent to provide humanitarian aid,Express intent to de-escalate military engagement,107,32,3.34375
Express intent to provide humanitarian aid,Appeal for military cooperation,0,32,0.0
Express intent to provide humanitarian aid,Threaten to reduce or stop aid,4,32,0.125
Express intent to provide humanitarian aid,Halt mediation,1,32,0.03125
Express intent to provide humanitarian aid,Reject request for humanitarian aid,0,32,0.0
Provide aid,Express intent to de-escalate military engagement,4,98,0.04081632653061224
Provide aid,Accede to demands for rights,53,98,0.5408163265306123
Provide aid,Reject request for military protection or peacekeeping,0,98,0.0
Provide aid,Appeal for military cooperation,0,98,0.0
Provide aid,Reject request for economic aid,0,98,0.0
Provide aid,Reject request for humanitarian aid,0,98,0.0
fight with small arms and light weapons,Use tactics of violent repression,1242,526,2.3612167300380227
Make empathetic comment,Demand economic cooperation,0,125,0.0
Make empathetic comment,Reject military cooperation,0,125,0.0
Make empathetic comment,Threaten to reduce or stop aid,0,125,0.0
Make empathetic comment,"Reject request for change in institutions, regime",0,125,0.0
Make empathetic comment,Reject request for humanitarian aid,0,125,0.0
Engage in symbolic act,Accede to demands for rights,3,199,0.01507537688442211
Engage in symbolic act,"Express intent to change institutions, regime",2,199,0.010050251256281407
Engage in symbolic act,Ease curfew,0,199,0.0
Discuss by telephone,Reject military cooperation,0,398,0.0
Discuss by telephone,Reject request for humanitarian aid,0,398,0.0
Meet at a 'third' location,Halt negotiations,121,198,0.6111111111111112
Meet at a 'third' location,Threaten to impose curfew,0,198,0.0
Meet at a 'third' location,Demand economic cooperation,0,198,0.0
Meet at a 'third' location,Reject judicial cooperation,4,198,0.020202020202020204
Meet at a 'third' location,Appeal for military cooperation,1,198,0.005050505050505051
Meet at a 'third' location,Express intent to allow international involvement (non-mediation),0,198,0.0
Meet at a 'third' location,Reject request for humanitarian aid,2,198,0.010101010101010102
Host a visit,Halt negotiations,522,2497,0.2090508610332399
Host a visit,Express intent to settle dispute,568,2497,0.2274729675610733
Host a visit,Engage in diplomatic cooperation,9461,2497,3.7889467360833
Host a visit,"Appeal for easing of economic sanctions, boycott, or embargo",6,2497,0.0024028834601521826
Host a visit,Express intent to de-escalate military engagement,19,2497,0.007609130957148579
Host a visit,Receive deployment of peacekeepers,808,2497,0.3235883059671606
Host a visit,"Declare truce, ceasefire",236,2497,0.09451341609931918
Host a visit,Reduce or stop economic assistance,112,2497,0.04485382458950741
Host a visit,Receive inspectors,59,2497,0.023628354024829795
Host a visit,Express intent to cooperate militarily,176,2497,0.07048458149779736
Host a visit,Reject military cooperation,0,2497,0.0
Host a visit,Veto,11,2497,0.004405286343612335
Host a visit,Threaten to halt negotiations,4,2497,0.0016019223067681217
Host a visit,Reject judicial cooperation,27,2497,0.010812975570684821
Host a visit,Express intent to cooperate on intelligence,20,2497,0.008009611533840609
Host a visit,Expel or withdraw,1,2497,0.00040048057669203043
Host a visit,Reject request for military protection or peacekeeping,10,2497,0.004004805766920304
Host a visit,Appeal for military cooperation,2,2497,0.0008009611533840609
Host a visit,Reject mediation,7,2497,0.002803364036844213
Host a visit,Threaten to reduce or stop aid,21,2497,0.00841009211053264
Host a visit,Express intent to allow international involvement (non-mediation),5,2497,0.002002402883460152
Host a visit,"Use chemical, biological, or radiological weapons",3,2497,0.0012014417300760913
Host a visit,Reject request for humanitarian aid,5,2497,0.002002402883460152
Engage in diplomatic cooperation,Halt negotiations,1049,922,1.1377440347071583
Halt negotiations,Reject request for humanitarian aid,0,27,0.0
Engage in diplomatic cooperation,Express intent to settle dispute,1231,922,1.3351409978308026
Express intent to settle dispute,"Impose embargo, boycott, or sanctions",49,65,0.7538461538461538
Express intent to settle dispute,Appeal for military cooperation,0,65,0.0
Express intent to settle dispute,Express intent to allow international involvement (non-mediation),0,65,0.0
Express intent to settle dispute,Threaten to halt international involvement (non-mediation),0,65,0.0
Express intent to settle dispute,Reject request for humanitarian aid,2,65,0.03076923076923077
Give ultimatum,Appeal for target to allow international involvement (non-mediation),0,34,0.0
Give ultimatum,Ease curfew,0,34,0.0
Give ultimatum,Engage in mass expulsion,0,34,0.0
Give ultimatum,Allow humanitarian access,0,34,0.0
"Arrest, detain, or charge with legal action",Investigate,138942,2201,63.12676056338028
Investigate,"Arrest, detain, or charge with legal action",138803,682,203.5234604105572
Investigate,Impose state of emergency or martial law,2,682,0.002932551319648094
Investigate,Increase police alert status,259,682,0.37976539589442815
Investigate,Threaten to impose curfew,0,682,0.0
Investigate,Mobilize or increase police power,571,682,0.8372434017595308
Investigate,Destroy property,75,682,0.10997067448680352
Investigate,"Obstruct passage, block",0,682,0.0
Investigate,Express intent to provide military protection or peacekeeping,18,682,0.026392961876832845
Investigate,"Impose embargo, boycott, or sanctions",594,682,0.8709677419354839
Investigate,Appeal for target to allow international involvement (non-mediation),0,682,0.0
Investigate,Seize or damage property,496,682,0.7272727272727273
Investigate,"Investigate crime, corruption",2706,682,3.967741935483871
Investigate,Confiscate property,17595,682,25.799120234604107
Investigate,Veto,0,682,0.0
Investigate,Accede to demands for rights,26,682,0.03812316715542522
Investigate,Reject request for military protection or peacekeeping,0,682,0.0
Investigate,Appeal for military cooperation,0,682,0.0
Investigate,Carry out roadside bombing,0,682,0.0
Investigate,"Reject request for change in institutions, regime",0,682,0.0
Investigate,Reject request for humanitarian aid,0,682,0.0
Investigate,Investigate war crimes,0,682,0.0
Investigate,Allow humanitarian access,0,682,0.0
Yield,Appeal for military cooperation,1,54,0.018518518518518517
Yield,Reject request for humanitarian aid,0,54,0.0
Engage in diplomatic cooperation,"Reject plan, agreement to settle dispute",997,922,1.0813449023861172
Engage in diplomatic cooperation,Express intent to de-escalate military engagement,31,922,0.033622559652928416
Engage in diplomatic cooperation,Provide military protection or peacekeeping,223,922,0.2418655097613883
Engage in diplomatic cooperation,Receive deployment of peacekeepers,249,922,0.27006507592190887
Engage in diplomatic cooperation,"Declare truce, ceasefire",573,922,0.6214750542299349
Engage in diplomatic cooperation,Grant diplomatic recognition,653,922,0.7082429501084598
Engage in diplomatic cooperation,Reduce or stop economic assistance,280,922,0.3036876355748373
Engage in diplomatic cooperation,"Refuse to ease economic sanctions, boycott, or embargo",27,922,0.02928416485900217
Engage in diplomatic cooperation,Reject economic cooperation,21,922,0.0227765726681128
Engage in diplomatic cooperation,Express intent to cooperate militarily,453,922,0.4913232104121475
Engage in diplomatic cooperation,Veto,204,922,0.22125813449023862
Engage in diplomatic cooperation,Reject judicial cooperation,42,922,0.0455531453362256
Engage in diplomatic cooperation,Express intent to cooperate on intelligence,56,922,0.06073752711496746
Engage in diplomatic cooperation,Reject request for military protection or peacekeeping,5,922,0.005422993492407809
Engage in diplomatic cooperation,Appeal for military cooperation,2,922,0.0021691973969631237
Engage in diplomatic cooperation,Reject mediation,16,922,0.01735357917570499
Engage in diplomatic cooperation,Threaten to reduce or stop aid,65,922,0.07049891540130152
Engage in diplomatic cooperation,Express intent to allow international involvement (non-mediation),2,922,0.0021691973969631237
Engage in diplomatic cooperation,Threaten to halt international involvement (non-mediation),1,922,0.0010845986984815619
Engage in diplomatic cooperation,"Use chemical, biological, or radiological weapons",24,922,0.026030368763557483
Engage in diplomatic cooperation,Reject request for humanitarian aid,13,922,0.014099783080260303
Demand diplomatic cooperation (such as policy support),Demand economic cooperation,0,36,0.0
Demand diplomatic cooperation (such as policy support),Appeal for military cooperation,0,36,0.0
Demand diplomatic cooperation (such as policy support),Reject request for humanitarian aid,0,36,0.0
Demand diplomatic cooperation (such as policy support),Reject request or demand for political reform,0,36,0.0
"Reject proposal to meet, discuss, or negotiate",Threaten to impose curfew,0,76,0.0
"Reject proposal to meet, discuss, or negotiate",Reject request for humanitarian aid,2,76,0.02631578947368421
Bring lawsuit against,Demand easing of political dissent,1,92,0.010869565217391304
Bring lawsuit against,"Reject request for change in institutions, regime",0,92,0.0
Bring lawsuit against,Reject request for humanitarian aid,0,92,0.0
Provide economic aid,Threaten to impose curfew,0,59,0.0
Provide economic aid,Reject request for humanitarian aid,0,59,0.0
"Accuse of crime, corruption",Reject request for policy change,0,28,0.0
Appeal for change in leadership,Threaten to impose curfew,0,33,0.0
Appeal for change in leadership,Reject request or demand for political reform,0,33,0.0
Mediate,Provide military protection or peacekeeping,152,19,8.0
Appeal for policy change,Threaten to impose curfew,0,12,0.0
Appeal for policy change,Reject request for humanitarian aid,0,12,0.0
Complain officially,Demand easing of political dissent,0,36,0.0
Complain officially,"Reject request for change in institutions, regime",1,36,0.027777777777777776
Complain officially,Reject request for humanitarian aid,1,36,0.027777777777777776
Rally support on behalf of,Appeal for target to allow international involvement (non-mediation),0,61,0.0
Rally support on behalf of,Allow humanitarian access,0,61,0.0
Appeal for economic cooperation,Reject military cooperation,0,6,0.0
Impose administrative sanctions,Increase police alert status,36,80,0.45
Impose administrative sanctions,Mobilize or increase police power,111,80,1.3875
Impose administrative sanctions,"Impose embargo, boycott, or sanctions",86,80,1.075
Impose administrative sanctions,Confiscate property,798,80,9.975
Impose administrative sanctions,Reject military cooperation,0,80,0.0
Impose administrative sanctions,Threaten with administrative sanctions,7,80,0.0875
Impose administrative sanctions,Halt mediation,2,80,0.025
Impose administrative sanctions,Investigate war crimes,0,80,0.0
"Reject plan, agreement to settle dispute",Veto,0,36,0.0
"Reject plan, agreement to settle dispute",Reject judicial cooperation,0,36,0.0
"Reject plan, agreement to settle dispute",Express intent to allow international involvement (non-mediation),0,36,0.0
"Reject plan, agreement to settle dispute",Threaten to halt international involvement (non-mediation),0,36,0.0
"Reject plan, agreement to settle dispute","Reject request for change in institutions, regime",0,36,0.0
"Reject plan, agreement to settle dispute",Reject request for humanitarian aid,1,36,0.027777777777777776
"Reject plan, agreement to settle dispute",Reject request or demand for political reform,0,36,0.0
Consider policy option,Threaten to impose curfew,0,63,0.0
Consider policy option,Express intent to de-escalate military engagement,102,63,1.619047619047619
Consider policy option,"Impose embargo, boycott, or sanctions",301,63,4.777777777777778
Consider policy option,Appeal for target to allow international involvement (non-mediation),0,63,0.0
Consider policy option,"Threaten with sanctions, boycott, embargo",44,63,0.6984126984126984
Consider policy option,Veto,0,63,0.0
Consider policy option,Reject request for economic aid,0,63,0.0
Consider policy option,Ease curfew,0,63,0.0
Consider policy option,Threaten to reduce or stop aid,0,63,0.0
Consider policy option,Reject request for humanitarian aid,0,63,0.0
Consider policy option,Allow humanitarian access,0,63,0.0
Express intent to provide economic aid,Express intent to de-escalate military engagement,3,56,0.05357142857142857
Express intent to provide economic aid,Threaten to impose state of emergency or martial law,0,56,0.0
Express intent to provide economic aid,Threaten to reduce or stop aid,5,56,0.08928571428571429
Express intent to provide economic aid,Reject request for humanitarian aid,1,56,0.017857142857142856
Express intent to release persons or property,Engage in mass expulsion,0,33,0.0
"Arrest, detain, or charge with legal action",Ease administrative sanctions,4675,2201,2.1240345297592005
"Arrest, detain, or charge with legal action","Return, release person(s)",24649,2201,11.199000454338936
"Return, release person(s)",Threaten to impose curfew,0,176,0.0
"Return, release person(s)",Reject military cooperation,0,176,0.0
"Return, release person(s)",Reject request for humanitarian aid,0,176,0.0
"Return, release person(s)",Investigate war crimes,0,176,0.0
Appeal to others to settle dispute,Threaten to impose curfew,0,2,0.0
Appeal to others to settle dispute,Appeal for military cooperation,0,2,0.0
Appeal to others to meet or negotiate,Veto,0,17,0.0
Appeal for release of persons or property,Reject request for humanitarian aid,0,20,0.0
"Arrest, detain, or charge with legal action",Coerce,3234,2201,1.469332121762835
"Arrest, detain, or charge with legal action",Torture,1364,2201,0.6197183098591549
"Arrest, detain, or charge with legal action",Seize or damage property,603,2201,0.2739663789186733
"Arrest, detain, or charge with legal action","Investigate crime, corruption",3958,2201,1.7982735120399818
"Arrest, detain, or charge with legal action",Refuse to release persons or property,1038,2201,0.4716038164470695
"Arrest, detain, or charge with legal action",Confiscate property,23157,2201,10.52112676056338
"Arrest, detain, or charge with legal action",Use as human shield,34,2201,0.015447523852794184
"Arrest, detain, or charge with legal action",Accede to demands for rights,280,2201,0.12721490231712856
"Arrest, detain, or charge with legal action",Engage in mass expulsion,0,2201,0.0
Appeal for de-escalation of military engagement,Provide military protection or peacekeeping,6,18,0.3333333333333333
Appeal for de-escalation of military engagement,"Use chemical, biological, or radiological weapons",0,18,0.0
Engage in material cooperation,Halt mediation,0,54,0.0
Engage in material cooperation,"Use chemical, biological, or radiological weapons",0,54,0.0
Engage in material cooperation,Reject request for humanitarian aid,0,54,0.0
Impose state of emergency or martial law,Ease state of emergency or martial law,6,5,1.2
Impose state of emergency or martial law,Threaten to impose curfew,1,5,0.2
Impose state of emergency or martial law,Threaten to impose state of emergency or martial law,0,5,0.0
"Demand meeting, negotiation",Reject request for policy change,0,4,0.0
Impose restrictions on political freedoms,"Obstruct passage, block",86,27,3.185185185185185
Impose restrictions on political freedoms,Threaten to impose state of emergency or martial law,0,27,0.0
Impose restrictions on political freedoms,Expel or withdraw,9,27,0.3333333333333333
Demonstrate military or police power,Threaten to impose curfew,1,18,0.05555555555555555
Demonstrate military or police power,Appeal for military cooperation,2,18,0.1111111111111111
Demonstrate military or police power,Reject request for humanitarian aid,0,18,0.0
Express intent to ease administrative sanctions,Ease state of emergency or martial law,4,6,0.6666666666666666
Ease state of emergency or martial law,Threaten to impose state of emergency or martial law,0,1,0.0
Express intent to ease administrative sanctions,Threaten to impose curfew,0,6,0.0
Express intent to ease administrative sanctions,Threaten to impose state of emergency or martial law,1,6,0.16666666666666666
Mobilize or increase police power,Increase police alert status,125,22,5.681818181818182
Increase police alert status,Mobilize or increase police power,89,15,5.933333333333334
Confiscate property,Increase police alert status,251,128,1.9609375
Mobilize or increase police power,Threaten to impose curfew,0,22,0.0
Destroy property,Threaten to impose curfew,0,2,0.0
Express intent to provide military aid,Threaten to impose curfew,0,32,0.0
Provide humanitarian aid,Threaten to impose curfew,0,172,0.0
Mobilize or increase armed forces,Threaten to impose curfew,0,85,0.0
"Impose blockade, restrict movement",Threaten to impose curfew,0,18,0.0
"Threaten with political dissent, protest",Threaten to impose curfew,0,3,0.0
Provide military aid,Express intent to de-escalate military engagement,122,34,3.588235294117647
Retreat or surrender militarily,Express intent to de-escalate military engagement,571,38,15.026315789473685
Cooperate economically,Express intent to de-escalate military engagement,2,91,0.02197802197802198
Mobilize or increase armed forces,Express intent to de-escalate military engagement,237,85,2.788235294117647
Accede to demands for change in policy,Express intent to de-escalate military engagement,1,4,0.25
Occupy territory,Mobilize or increase police power,11,81,0.13580246913580246
"Impose blockade, restrict movement",Mobilize or increase police power,130,18,7.222222222222222
Confiscate property,Mobilize or increase police power,553,128,4.3203125
"Defy norms, law",Veto,0,44,0.0
"Defy norms, law","Express intent to change institutions, regime",0,44,0.0
"Defy norms, law",Ease curfew,0,44,0.0
"Defy norms, law",Reject request for humanitarian aid,0,44,0.0
"Defy norms, law",Reject request or demand for political reform,0,44,0.0
Provide military aid,Reject request for military protection or peacekeeping,0,34,0.0
Provide military aid,Reject mediation,1,34,0.029411764705882353
Provide military aid,Express intent to allow international involvement (non-mediation),0,34,0.0
Provide military aid,"Use chemical, biological, or radiological weapons",2,34,0.058823529411764705
Provide military aid,Reject request for humanitarian aid,0,34,0.0
fight with small arms and light weapons,Use unconventional violence,12639,526,24.02851711026616
fight with small arms and light weapons,"Conduct suicide, car, or other non-military bombing",288,526,0.5475285171102662
fight with small arms and light weapons,Torture,155,526,0.2946768060836502
fight with small arms and light weapons,Engage in mass killings,46,526,0.08745247148288973
fight with small arms and light weapons,fight with artillery and tanks,47,526,0.08935361216730038
fight with small arms and light weapons,Violate ceasefire,0,526,0.0
fight with small arms and light weapons,Confiscate property,2500,526,4.752851711026616
fight with small arms and light weapons,Use as human shield,51,526,0.09695817490494296
fight with small arms and light weapons,Ease curfew,0,526,0.0
fight with small arms and light weapons,Carry out roadside bombing,0,526,0.0
fight with small arms and light weapons,Reject request for humanitarian aid,0,526,0.0
"Abduct, hijack, or take hostage",Use as human shield,22,132,0.16666666666666666
Provide humanitarian aid,Confiscate property,1501,172,8.726744186046512
Provide humanitarian aid,Accede to demands for rights,73,172,0.42441860465116277
Provide humanitarian aid,Reject request for military protection or peacekeeping,1,172,0.005813953488372093
Provide humanitarian aid,Reject mediation,3,172,0.01744186046511628
Provide humanitarian aid,Halt mediation,3,172,0.01744186046511628
Provide humanitarian aid,Reject request for humanitarian aid,0,172,0.0
Refuse to yield,Reject request for humanitarian aid,0,17,0.0
Threaten with military force,"Obstruct passage, block",0,63,0.0
Threaten with military force,Ease military blockade,0,63,0.0
Threaten with military force,Ease curfew,0,63,0.0
Threaten with military force,Carry out roadside bombing,0,63,0.0
Use unconventional violence,Kill by physical assault,415,928,0.44719827586206895
Use unconventional violence,"Conduct suicide, car, or other non-military bombing",957,928,1.03125
Use unconventional violence,Engage in mass killings,92,928,0.09913793103448276
Use unconventional violence,Carry out suicide bombing,87,928,0.09375
Use unconventional violence,Demobilize armed forces,10,928,0.010775862068965518
Use unconventional violence,Ease curfew,2,928,0.0021551724137931034
Use unconventional violence,Carry out roadside bombing,3,928,0.003232758620689655
Occupy territory,"Impose blockade, restrict movement",64,81,0.7901234567901234
Occupy territory,Impose curfew,1,81,0.012345679012345678
Occupy territory,Reject mediation,0,81,0.0
Occupy territory,Demobilize armed forces,1,81,0.012345679012345678
Occupy territory,Ease curfew,0,81,0.0
Occupy territory,Carry out roadside bombing,4,81,0.04938271604938271
Occupy territory,Reject request for humanitarian aid,0,81,0.0
Retreat or surrender militarily,Appeal for target to allow international involvement (non-mediation),0,38,0.0
Retreat or surrender militarily,Carry out roadside bombing,1,38,0.02631578947368421
Retreat or surrender militarily,Allow humanitarian access,0,38,0.0
Cooperate militarily,Reject military cooperation,0,42,0.0
Cooperate militarily,Appeal for military cooperation,0,42,0.0
Cooperate militarily,Reject request for humanitarian aid,0,42,0.0
Demand de-escalation of military engagement,Appeal for target to allow international involvement (non-mediation),3,8,0.375
Demand de-escalation of military engagement,Allow humanitarian access,1,8,0.125
"Protest violently, riot","Obstruct passage, block",524,114,4.5964912280701755
"Protest violently, riot",Engage in violent protest for policy change,0,114,0.0
Demonstrate for leadership change,"Obstruct passage, block",0,6,0.0
Reduce or stop humanitarian assistance,"Obstruct passage, block",0,2,0.0
Ease military blockade,"Obstruct passage, block",72,2,36.0
"Obstruct passage, block",Ease military blockade,17,26,0.6538461538461539
